gene,weight
EPCAM,0.0035317447862319796
SLC17A5,-0.055714956425788775
OGFRL1,-0.3176238517820421
SLF2,-0.07356669868500704
IDE,0.18307137365488335
TECTB,-7.403260346801405e-06
ELOVL3,0.00010672626894437287
IFIT3,-0.11392699298596443
NKX2-3,4.190325356754622e-06
IFIT2,-0.013971212476351025
GPAM,0.08578409515546795
CUTC,0.17245710395781355
PPP1R3C,0.0012731591722392388
PYROXD2,-0.024235585800289963
CNNM1,0.001514442225860141
MXI1,0.07603036911664507
SMNDC1,0.2584063753327681
C10orf88,-0.07738749827633651
HELLS,-0.0007114428276526752
PRLHR,-1.3310272875848178e-06
TCTN3,0.2821171128115427
DENND10,-0.8593927620406197
AVPI1,-0.002707938602891879
WDR11,-0.03391472731027878
ARMH3,-0.20528565902487328
KCNIP2,-0.012019446501649291
CFAP58,-0.002846523840910679
GOT1,0.03762970168416779
CPN1,-3.8585587412549196e-05
C10orf95,0.0232671675735033
SFRP5,-4.795391243419362e-05
GNA13,-0.29590588243317795
HOXB8,0.00023848657163523816
KANSL1,-0.10346858298028416
HOXB5,4.665707415163413e-05
CRHR1,-8.397486298151353e-07
HOXB3,-0.09784135292709906
HOXB1,7.239362756754373e-05
DUSP1,0.03377840479822096
PANK3,0.25213637458131644
MSX2,0.00016553067855755666
TEK,1.6529567103193368e-05
RCL1,0.7044505123087201
CAAP1,0.1952569220455057
EQTN,2.5571081898384833e-05
MOB3B,0.009720076558012528
INSL6,-2.0818031053606663e-05
INSL4,-0.0006482594357960359
MLANA,1.957915452247728e-05
CD274,0.6860030163485421
IFNA6,-5.03575996121318e-06
IFNA8,-1.5562265230309664e-05
GRIA2,5.036676352002934e-07
NUP43,0.13370032366811768
MTHFD1L,0.8381090061922825
LRP11,-0.01797767710599621
CCDC170,-0.0003539383257300765
PCMT1,-0.12539863260907436
PLEKHG1,-0.0030089805294602843
MYCT1,2.3921483099450943e-05
TASL,0.04486685829503112
MAGEB4,-7.795429705217502e-06
CYSTM1,-0.0402212686656907
WDR55,0.3276827141114591
ARAP3,-0.021676604382583932
PCDHB8,-3.894949611334423e-06
PCDHB10,4.7142186567729693e-05
PCDHB14,5.553231806377556e-05
PCDHB12,5.2108246863985e-05
SLC25A2,-0.001267564207544988
TNN,3.710169968636624e-05
CENPL,-0.18004762007942532
TNFSF18,-7.944201387753735e-05
SEC16B,-0.0003560610810380417
GORAB,-0.02835193924250559
GPR31,-1.497981455274238e-06
ACAT2,-0.4195992859751504
TCP1,0.6378693983988624
TTLL2,-2.808302261210698e-06
SNX19,0.03795865364208806
KCNJ5,-5.35423165606958e-05
MSANTD2,0.04810341612047303
TP53AIP1,-5.926238566056744e-05
TEX11,0.004352008514593473
ARR3,-4.814748006809803e-06
PDZD11,-0.22123509800006413
SLC10A7,-0.018239483760182584
NUDCD1,0.6407503126731892
ENY2,0.3594448436602249
MASTL,-0.1579064817535729
KIAA1217,0.1471832831780583
LYZL1,-1.7242227114130461e-07
PLXDC2,0.0009984166668663974
EPC1,-0.24023527060035144
IQSEC3,-0.001096436396223434
CCDC77,-0.0049324997170151486
TAF12,0.01863397301872949
ENOX1,0.009357799197417931
TNFSF11,0.21614626857441602
MTRF1,-0.0531294419347747
SOHLH2,7.042770341555261e-05
DNAJC15,0.03232427219804368
PROSER1,0.06948430604393163
UFM1,0.7157776055415384
WBP4,0.2345104909226362
ELF1,-0.5048555472989791
SMAD9,0.0031316125979844556
HSPH1,0.9472170273061324
KBTBD7,-0.1216290102969626
ALG5,0.27617911434000486
EXOSC8,0.18490687021640007
ETF1,0.3443839247588345
TGFBI,-0.00034682664290872864
FAM53C,-0.040527699925882676
SIL1,0.07490056506273607
PAIP2,-0.18323360425469404
MYOT,-6.745731287639232e-05
KDM3B,-0.13069259275977751
EGR1,0.12664663786488856
SERP1,0.268176787287
PLS1,-0.018370152645314858
ZFP30,-0.05314686343152636
NR2C1,-0.09580109848054574
UTP20,0.8106663241793352
TMPO,-0.14223612038122257
ARL1,0.6045317225763496
GLT8D2,0.001163704113155727
MTERF2,-0.09753713466419839
SOCS2,-0.9075565004969549
NFYB,0.19044201525679294
WASHC3,-0.8731741996370364
APAF1,-0.41574491268434083
DUSP4,2.8917894593135096
CLU,-0.4247019088610844
TNFRSF10B,-0.1303352204887267
SORBS3,-0.08993618474499307
PTK2B,-0.27296854704510465
CHRNA2,0.00026911381539257466
ADRA1A,-2.3356770267728728e-05
PPP3CC,-0.15754683301680417
PDLIM2,-0.3977983581952642
EPHX2,-0.014943225307004038
RNF170,0.0008538501391858744
NPPB,3.563066671358924e-06
UBIAD1,0.13023165653563434
TNFRSF8,0.3729737509293537
PRAMEF2,-6.451886785809895e-06
ZNF706,0.5720161283650651
LYPLA1,0.15869827609010875
CRISPLD1,-0.002714079181501845
COPS5,0.10255924677461992
RDH10,1.700651421390812
EPX,-3.091351487100512e-05
AKAP1,0.5807523548254596
COIL,0.15973795700980176
TRIM25,0.019597595468504148
SCPEP1,-0.11179673365377363
SPOP,0.0388479019313388
TBX2,3.874518991855194e-06
SLC35B1,0.29730500494965684
TBX4,5.484139653108689e-06
TEX14,-0.015507020666765505
FAM117A,-0.4733503248696386
NCAPH,-0.1825279153477214
LRAT,-0.0001249582655150482
TMEM131L,0.06315300989341543
MND1,-0.1545142935202204
TRIM6,-0.0005098823567491915
ABCC11,-2.3274584118920436e-05
TENT4B,0.05179093101729615
ADCY7,-0.3208452051490132
CEP89,-0.0953158277837797
TSHZ3,-0.002373849687604991
ECHDC2,-0.07080282823226097
TAS2R8,-0.00046716771541080747
PLBD1,1.0176195461465873e-05
PYROXD1,-0.02244216938553134
IAPP,1.4719664120768344e-05
KCNJ8,4.183819556711304e-08
TAS2R7,-0.00043818643055680025
TAS2R9,-0.0009583000265765108
PSPC1,-0.0714951551578632
ZNF549,-0.02503097764220709
ZSCAN18,-0.00024284376990570383
ZNF211,-0.1238996679780327
PDZRN3,-7.42514630778774e-06
RGSL1,-3.603108036596277e-05
LHX4,2.743879347285093e-05
RNF2,0.23654277488004694
TRMT1L,-0.09468239957251878
SEC22A,-0.07167274609309626
CSTA,0.00012951599715816888
DPPA4,-1.4763436426820966e-05
POPDC2,-0.02757347533232466
B4GALT4,0.15254807210969018
NAA50,0.32193695037896813
CD80,-0.32416175475445463
KIF18A,-0.23182048111814785
GJA8,2.0756434855551052e-05
DESI2,0.09316039762470452
MAPK8IP1,-0.0003343427268929838
CRY2,-0.09136574229633138
PEX16,-0.04818592333204197
DEPDC7,0.009236732924453175
CAT,-0.6087032366180709
PILRB,0.09458853063413408
ZMYM2,0.0351342847796795
GJB6,0.05925707604536294
GJA3,0.0009053186393360255
TBC1D15,-0.34773512943478035
ADGRB2,0.0006285553717975045
HCRTR1,-5.2656952808113086e-06
ZCCHC17,0.04884199378331067
FABP3,0.0003246973099815346
KHDRBS1,-0.1520138265151092
TMEM39B,0.10929558034085796
CCRL2,-0.016749237524779588
CCR2,-0.500629237834957
POLR3GL,-0.3355904678685941
GHSR,3.65460753539831e-05
TNFSF10,0.47084567957464785
ZNF639,0.17111760365664364
SLITRK3,0.00013341579016186138
PIK3CA,0.04871221740283993
PDS5A,0.18573226235394236
TMEM156,-0.10005585913793208
LIAS,0.20073427119305526
CPXM2,-2.7724741830020573e-05
TMEM54,0.004907541874341649
ZSCAN20,-0.0023808511664151835
CSMD2,1.3878636836807337e-05
HPCA,-0.003075719783647517
LRIF1,-0.14442714578498517
TMIGD3,0.0026194807351128035
CLCC1,0.043054496894507355
GPSM2,-0.6291122117945321
GTDC1,0.08096046745037144
CXCR4,-1.5404866367295074
ZRANB3,0.009270797603167416
ACVR2A,0.01920868395315306
POLK,0.0647250543048501
SV2C,-0.0035783870987401954
FLT3,-2.0353960672008198e-05
MTIF3,-0.31312985606250743
GTF3A,0.1101970321542236
RASL11A,0.060008045362678966
UBL3,-0.4970692920875539
FYTTD1,0.19143763072177888
MTERF4,0.04177243394365149
XPNPEP2,-0.008566744178571865
SASH3,-0.9135029042051996
OCRL,0.010979126455405795
PAEP,1.6752028186013824e-05
OBP2A,6.329293356311644e-06
TBX22,2.3899313334523353e-06
FMOD,0.019168331084197316
MYOG,5.5860634284264486e-06
LAX1,0.14513900808451569
PLG,-1.4515878425734095e-05
KIAA1191,0.015127358641366467
COPA,-0.24159702740566957
CD244,-0.020332467773900624
LY9,-0.17488466644223363
HS3ST2,3.888485178525124e-05
RBBP6,0.1384711989575904
ZC3H7A,-0.06515936119241017
PRM2,-2.933905012159016e-06
SERAC1,-0.02779877855977668
ANXA11,-0.40531301071645
LDB3,1.1065718681992652e-05
OPN4,6.2197095470530005e-06
SHLD2,0.20787961838485391
PRXL2A,0.05357641582082401
ZNF205,0.0001651005225690328
NAA60,-0.15590473163043073
ODF2L,-0.12206176694126405
PTGFR,-2.376105239474971e-06
SPATA1,-0.004943370964852195
TRMT13,0.18458838292936602
LRRC39,-0.006266095117691639
RWDD3,-0.10770647743786793
ZNF644,0.07640658027608338
CCDC18,-0.16250216834121983
RPAP2,0.20274941581382488
SLC66A2,0.08239633007098657
BBS9,-0.22988102294273405
PMS2,0.19832528748149203
ZMIZ2,0.2991770865200949
SEPTIN7,-0.07664222938812837
EEPD1,-0.02182350357496424
KLHL7,-0.1268076076257792
HERPUD2,-0.5198509210169547
CBX3,0.2820915201913188
HNRNPA2B1,-0.11093381347964071
WIPF3,2.686834089941515e-05
NXPH1,6.218842457991288e-06
NPY,0.00015430829060419715
HYCC1,-0.5614012190817799
HOXA7,-4.569938890252745e-05
INHBA,0.006812185025977764
FKBP9,-0.0010783291689748812
NT5C3A,-0.00041852363543226634
ARL4A,-0.0023626594438870274
CCZ1,-0.00010761962090333112
POLM,0.043417609251032024
RAMP3,-2.507219492951859e-05
MRM2,0.2853239645636149
TWIST1,0.012680543840091617
SMU1,0.16632789058676034
GLIPR2,-0.7878922444305436
SLC25A51,0.07076485080500922
CLTA,-0.07013652625952949
RECK,-0.07416137127376322
SPINK4,-4.5220997230409975e-06
TAF1L,-2.963051743859588e-06
ACO1,-0.05513909492583624
PHF24,0.002151789584446789
DNAI1,-7.667430896005325e-05
DCAF10,0.02522211338624425
CNTFR,0.000334131441010969
KIAA1549,0.013398761402428978
TRIM24,-0.10462402682785943
CYREN,0.2018865665861987
CALD1,0.05581361120165473
AKR1D1,9.876481223783307e-06
NUDT10,0.0006407819205934424
SFTPA1,1.3996314832313067e-05
NEUROG3,1.8914662042810712e-06
PLAU,-0.03335164323374566
SRGN,2.074081652294987
CHST3,0.005371466991648435
BICC1,0.004852620034587712
CISD1,0.5296026565075465
EGR2,1.473177244021742
ECD,0.08853778760489861
P4HA1,0.3888871135608597
SLC25A16,-0.11265071898617013
ZWINT,-0.423645108068043
VPS26A,-0.48331858890060775
RBM19,1.0259119215135355
CIT,-0.6661889065612874
IFT81,-0.036569743495823134
ACADS,-0.10428705830647972
HVCN1,-0.296842487392146
DDX54,0.5964663074902643
MED13L,-0.12878019645824212
CDKN2C,-0.8946427074160916
RNF11,0.006385195931391308
RASSF8,-0.002842224375777429
BHLHE41,3.4206133963561914e-05
SSPN,-0.00012018871944825711
ITPR2,-0.007807270100699815
CCDC91,-0.14819771457998554
WWP1,-0.07971419307231864
ACOT9,0.26114578233628616
PRDX4,0.9760085857928108
DDX39A,0.19337922511974437
PKN1,-0.44271850118381484
TRIR,-0.06675760155695842
ADGRE5,-0.5473016109863793
WDR83,0.05094721839884497
GIPC1,-0.2826443736389725
ACTRT1,1.1713118820580671e-05
CCDC70,0.0001582704000359768
SPRYD7,0.12379222076106525
EBPL,0.17953491182725356
ATP7B,-0.0143450936115056
ZC3H13,0.11494457139274161
NLN,0.5994291451946543
CENPK,-0.29403117020998093
OPTN,-1.5463617849405384
ITIH5,0.00032480559057411316
ATF1,0.2715701783344616
TSFM,0.48281204638213404
NEUROD4,-5.503936791012707e-06
ARHGAP9,-0.5373659298904992
NCKAP1L,-0.9155440740004355
MMP19,-7.912189692054156e-05
PFDN5,-0.04523485912813685
SPATS2,-0.06742894635257168
ORMDL2,-0.16071253914609418
NR4A1,0.1578862806736791
PDE1B,0.04880734535332101
HOXC13,5.200622996165802e-06
CDK2,-0.2924280318918867
LRP1,-0.003039432344376936
HOXC11,-1.2166764954931868e-05
ATG101,0.4928929154305606
NFE2,-0.005518270229522243
HOXC12,9.73323390438422e-06
IKZF4,-0.0983948276159155
SMUG1,-0.0012665668845691924
TUBA1B,-0.3721946133927636
EEF1AKMT3,0.019816150363567604
KBTBD4,-0.01869452581223585
SARDH,0.001468463967329543
ATPAF1,-0.22932972613000724
STIL,-0.3515824846605179
HJURP,-0.6004908721516655
IL13RA2,2.2144005985192322e-05
COL10A1,-3.9885945755851565e-05
AMD1,0.5100223315567194
NDUFAF4,0.7364014317743572
USP45,0.32349113847028
PLP1,3.4777043177301103e-06
SERPINA7,1.3941687970970337e-06
MORF4L2,0.2755342148612152
H2BW1,-7.882224091579645e-06
RAB9B,-0.011669163654319161
NRK,-2.415731704922675e-06
FAM199X,-0.10701160220146078
ESX1,0.000957414095014353
ATXN3L,1.3821222201761464e-06
RAB9A,-0.022408977088750393
METTL8,0.26823317995645224
TTC21B,0.003494840160140067
NMI,-0.1750123247022588
TNFAIP6,2.5506564295427642e-05
ACVR1C,0.001592656724565586
BAZ2B,-0.12475857436783581
SLC36A1,0.02276062264475115
LPGAT1,-0.8196691854318897
BATF3,0.6651362686648403
G0S2,2.4847638530474625
KCNJ2,1.5765405403399648e-05
RAP2C,0.08508729312919372
EXOSC9,0.3128509519602456
PLA2G12A,-0.04667804514936036
B9D2,-0.14195928032215616
COQ8B,-0.017140600831797304
PFKFB2,-0.029384021427669285
C4BPB,-0.06432922225508803
RAB38,0.3176173548695209
GPR83,-0.00043693164286513504
AGO2,1.091775625268667
MXD4,-0.7892448984955809
CKS2,0.39131293465939687
DAW1,9.32879687056352e-06
ACSL3,0.24454392234303834
CHPF,0.5016148773134476
DNPEP,0.8947932064107919
INHA,-8.452731650117493e-06
MOGAT1,2.7622810918563416e-05
OBSL1,0.0008010832942962961
FAM124B,-0.006978330323802143
SLC12A4,-0.14446014702491433
ENKD1,0.029868745469175423
MC3R,-5.144970108126565e-05
GCNT7,6.252607595059417e-06
CTCFL,-1.45142482664399e-06
FAM210B,-0.09698617181892884
PI3,-0.00028915807067371886
SNX21,-0.004786217324415852
SLPI,-0.000553278245476079
WFDC3,-0.00035074799339608956
TTPAL,0.10241844644887349
PREX1,-0.6716737229871792
KCNS1,0.013672091234662185
SLC12A5,-8.7029409640662e-05
ARHGAP40,-3.5401242244884276e-05
SDC4,2.2457863261381643
NCOA3,0.7801848329124723
PIGT,0.34788646472739604
SEMG2,-1.5394859987092127e-06
NCOA5,0.10643089594303645
VAPB,0.12040851481522785
PARD6B,0.05435608056016583
ATP5F1E,-0.19687069507619603
CHD6,-0.1256370895613711
PLCG1,-1.1085049955051138
TOX2,-0.03118501830018037
SRSF6,0.0514835596173292
GDAP1L1,1.1850006717484774e-05
GTSF1L,0.00042813299352439525
ARFGEF2,0.1865323008056593
ZNFX1,-0.008234753460343747
ZNF831,-0.0848512780697229
EDN3,-0.010246740180606454
CSE1L,0.25270470808819356
RAB22A,0.07471955834510724
PTGIS,0.9972108714907588
STAU1,0.34830857610705523
CDH26,-0.00308440023514581
SNAI1,0.0010127494030477875
MOCS3,0.20527738940953183
STX16,-0.2542223121293339
PMEPA1,0.001660469867078705
RNF114,0.18580505568793781
ANKRD60,1.9657019982358906e-06
DDX27,0.37001798745939496
RBPJL,2.7788329567520537e-05
SEMG1,-3.808836313641208e-06
C20orf85,5.462390573342155e-06
BCAS4,0.0038035784515217386
KCNK15,0.009262907425867382
TP53TG5,5.942809050641964e-05
PCK1,-2.655705861568624e-05
ZBP1,-0.1735763575331917
NEURL2,0.0028398069902347417
MAGEA10,3.769493998482949e-05
MTRR,0.2692007688373407
FASTKD3,0.04839912239642513
PEPD,-0.4609778450202305
CHST8,-9.556724808711107e-06
IQSEC2,-0.0009519934987404222
VAMP7,-0.20053894702800223
IL9R,-0.4307138114191245
XG,9.340076537565543e-05
STAMBP,0.17955705647816667
NAGK,-0.1370232084055667
MCEE,-0.10057617071238945
PAIP2B,-0.016017415489487975
SNRNP27,0.0938983438319651
MPHOSPH10,0.5909035183655755
IL17C,-0.0008561997602956733
ATP8A1,0.018764840235202418
USP22,0.13037846638846862
POF1B,-0.004790139493234767
HIF3A,1.4016937691099161e-05
ZNF576,0.07796522755408611
IRGC,-2.2764390578004788e-05
ZNF45,-0.018577181957179167
LYPD3,0.027064715332039538
CEACAM8,-4.104829590197739e-06
NDP,1.2772877430146127e-06
USP9X,-0.14675504770145364
CRISP2,3.402397543634497e-07
F13A1,9.972107378719339e-06
GRM4,-2.1807845408891333e-05
TRERF1,-0.019548589071382072
PACSIN1,-0.01636597740277192
BTN2A2,-0.07468423289929764
SIRT5,-0.026658962713321965
MRS2,0.20420456022294137
WRNIP1,0.19728364109411878
RRP36,0.2549766558814177
BTN1A1,0.00044208808601590847
SNRPC,0.43768305129199003
SLC17A3,-0.005139423439988646
SLC17A1,-0.0009201099274451787
SERPINB6,-0.014949487884906049
XPO5,0.6943667887380118
H1-3,-0.9582004724891704
PEX6,-0.003015570553510122
NQO2,-0.37330903916359354
OARD1,-0.04378177921555915
UNC5CL,-0.011114655997961647
AARS2,0.2198052322400907
H1-1,-0.1579361184671215
ZNF391,0.00044273529045524805
MOCS1,1.6861392425324942e-05
MED20,-0.096798319261647
OR2B6,-0.0038341161700520903
TBCC,-0.3786568642992104
SPDEF,-0.000955911428769807
TCP11,2.745156778709572e-05
MAD2L1BP,0.014151590646668377
APOBEC2,-3.9810884185344915e-05
KLHDC3,-0.11963829920846747
GNMT,-0.015961642828428487
DNAH8,0.0001619474266705298
TREM1,0.000325151740923497
MEA1,0.15804680455705533
KLHL31,-3.909399820529813e-05
COL21A1,4.278720525048501e-06
CDKN1A,-0.5151875492176242
SOX4,0.07585544573097268
GLO1,-0.2373727561418526
CPNE5,-0.0042701434633701085
KCNK17,2.0000739592400057e-06
RREB1,-0.07185687318560441
SSR1,0.22312629024745112
RIOK1,0.6521341110971683
NRN1,-0.05579970871480221
SLC35B3,-0.09492103106793806
RPP40,0.38537323368763066
ATXN1,0.2817045136975722
NUP153,0.3271030391402696
DEK,-0.4217734602013903
EEF1E1,0.5633796843562584
CRISP1,2.017207063397135e-06
RUNX2,0.24505960355015644
OPN5,4.038502849415008e-06
GCM2,-9.506764982206988e-07
LRRFIP1,-0.21831078751760447
RAB17,7.44390443568527e-07
CXCL6,2.630770816318035e-06
EREG,4.502146330723328e-07
TRIM51,-1.6411057935485344e-05
MYRF,-0.010414502521434069
SCGB1D2,-1.3727635303935491e-06
SCGB2A1,2.1625561532583904e-05
AHNAK,-2.213137467095562
EMC3,-0.053597991377548615
SSUH2,-0.00047609406990846084
WNT1,0.0008416327841132508
SH3TC1,-0.06356430474604186
CNOT1,-0.09099652668831498
BBS2,-0.18725333202905564
MT1G,0.006928246494209592
MT2A,0.17038451455711334
PHAF1,0.09316523137456295
GOT2,0.4991130014505867
DOK4,0.00010746412832066121
PIWIL1,-9.203401953549058e-06
GPR18,0.02376568191020717
CLYBL,-0.11339302677609442
TMTC4,-0.02000733941591304
RAP2A,-1.1604363598098906
SLC10A2,9.672229079110514e-06
ABCC4,0.5791075167386379
EFNB2,0.003998776245427037
SOX21,4.161678749449529e-05
TM9SF2,-0.15078567800338116
HROB,0.051259075742837334
KIF25,-5.0020504661731924e-06
IRF1,-0.3556479741052814
UPF3B,-0.03078500471508705
RNF113A,-0.14727797317447744
SEPTIN6,-1.1559306964998328
TMEM255A,-0.0008507160879091804
NDUFA1,-0.277191761800311
AMELX,-5.587722182973681e-06
DMAC2L,0.026146966966171803
BMP4,0.0002998128149523786
PTGER2,-0.9582515900069282
FAM193A,-0.028342222508899395
GRK4,0.0708818317394841
SOX9,-7.575679345848997e-06
TEKT3,-0.00047642226854534064
MYH2,-1.4579998254564177e-05
HS3ST3B1,0.08768337969578954
SLC25A35,-0.16687534670529905
GGA3,0.2197758997050484
ARMC7,-0.12562118295043329
NUP85,0.0625980369100756
SLC25A19,0.6432292606745436
MIF4GD,-0.030503284649092244
NT5C,0.08234953824116209
MSTO1,0.5780652861546935
MIR9-1HG,-0.006567027026367405
TTF1,0.1564843695195962
GTF3C4,0.2409102402500367
DDX31,0.47327200377162043
BARHL1,1.0664266867838476e-05
PPP1R12C,-0.06532973693117977
MBOAT7,1.0233947169935693
SRMS,1.2480786122510198e-05
OPRL1,-0.007831901223208716
SLC2A4RG,-0.44334129060675975
NPBWR2,-4.138769603210868e-06
FNDC11,-0.0011033939814013977
BHLHE23,-2.7066616407410525e-05
PPDPF,-0.32112222887483965
IL1B,0.0016801390230900548
PLGLB2,-0.06503255263934414
IL37,-0.005170492886478997
CHCHD5,-0.11668142724426167
PAX8,0.0006177512444863378
INSIG2,-0.0632620117382347
POLR1B,0.8374970811406608
CCDC93,-0.06246750888142161
PSD4,-0.07829001559986404
SLC25A23,-0.2586824366444155
PSPN,-0.004051449216934799
GTF2F1,-0.17834419213061525
ALKBH7,-0.3314560422983462
CLPP,0.32319639865041205
TNFSF9,0.008545900206624837
GRIA3,-1.5154088496984664e-05
THOC2,0.09561011257176544
MED1,0.30944825247779884
ATG4C,-0.004687370031766225
CD70,0.3607419019146433
C3,0.013382492214732835
SH2D3A,-0.15390686691994082
TRIP10,0.24207097516952375
GPR108,0.06094285810567135
TNFSF14,1.163685734934306
FOSB,0.013574692377858806
OPA3,0.02532059938000386
SNRPD2,0.1374108432475869
RTN2,0.015636523989808644
EML2,0.19945336344175668
VASP,0.7985918055873944
SYMPK,0.2116114286900368
GPCPD1,0.10321632374961609
SDCBP2,0.004136158650767803
PANK2,-0.04228765108846409
TGM3,-1.7120500284503046e-05
GNRH2,0.006053625210841837
DEFB126,6.7428532047980934e-06
FOXA2,1.2339751679504717e-05
CD93,-0.0027993014886759336
GZF1,0.11596705424838993
PAX1,-2.9295617804850874e-06
NAPB,0.005473347969734921
CST8,-9.85833922293984e-07
NKX2-4,0.0001760073029322674
CENPB,0.0363799753483911
PSMF1,0.27144453152850856
NKX2-2,8.446532989474534e-05
DTD1,0.3039145027998875
CSTL1,-6.464355305994201e-05
RBCK1,0.12367775719376867
TMX4,-0.4829755342233854
CST11,-1.2314622970251215e-05
STK35,0.05693482461653743
SNRPB,0.39500979593885077
NRSN2,0.003716050044132106
AP5S1,-0.08447731903001526
RRBP1,-0.19836527553801142
BMP2,0.0015577036478057213
ZNF133,-0.007963223166253447
FLRT3,-1.873093254577297e-05
OVOL2,-0.00012152726421131608
PCSK2,1.672919679880112e-05
GFRA4,2.7583107589673207e-06
MKKS,0.02001087477250091
BFSP1,-0.27898561135272576
DSTN,-0.6552708564172232
LAMP5,-9.708840142066518e-05
SNRPB2,0.4952951773549197
MGME1,-0.3296798983192981
LRRN4,-4.476278809293792e-05
TBC1D20,0.38359227134654184
ITPA,0.20917458185863647
TCF15,0.0003003024297143692
OTOR,0.0002900462784410124
MCM8,-0.06997389004461563
BANF2,-2.3903044005988328e-05
TMEM74B,0.0007621563784896485
FAM110A,-0.08036483727308806
SIRPD,-0.00016415672984596772
DEFB129,-0.00012436401756750294
S1PR4,-1.6332604119736929
NCLN,1.0327881197950548
CITED1,-0.0007180069910469567
HNRNPR,0.2067387389387001
ZNF436,-0.06077864839819075
MAX,-0.2202917316606321
ARMCX5,0.026207731805268863
GDF5,-2.13241938187777e-05
MMP24,-0.0044251090697358855
NECAB3,-0.6940892227607871
ID1,0.014219499847482954
RALY,-0.457914548603372
DYNLRB1,-0.21694084432075278
C20orf173,2.3351578151808465e-05
EIF2S2,0.09831744843415635
ERGIC3,-0.5149898512250297
ROMO1,-0.0777125699569563
FAM83C,-2.7862802783410357e-05
BPIFB1,6.608221954940951e-06
CEP250,-0.01616414796292187
PLAGL2,1.5278183582690668
MMP24OS,-0.13858526165317453
GRPR,-0.0004199636145014031
KDM5C,0.41499119804661944
AMOT,-0.0044203861205120674
TMEM115,0.0644954324693432
PSMB2,0.2728517782554556
AGO3,0.010608775666026693
UROD,-0.036415330719028915
ST3GAL3,0.036574592797592564
TMEM53,0.0015682638838871027
HECTD3,-0.2825880064448091
KLC1,-0.05728226440303097
XRCC3,0.17173540895569517
TUBGCP3,0.0892015315762702
MCF2L,-0.0009510871165043331
F10,1.0290506227224356e-05
PCID2,0.38289457494010115
PROZ,-0.00014040582362227628
SLURP1,4.990654638884484e-06
LRFN3,-0.02210877753743004
IGFLR1,0.2788184724356494
CAPNS1,-0.6367239840618566
PDCD2L,0.7255590555426936
RBM42,-0.008793111400747122
KIRREL2,0.001110357049149403
UBA2,0.33221851306668304
FFAR2,1.4417360156188373e-05
HCST,-0.2027628253390198
FFAR1,8.137043360883246e-05
COX6B1,-0.1109816211352248
KRT36,-1.5888092803160475e-05
THRA,-0.014379676142491207
CCR7,0.6242435031029315
NR1D1,0.28702408313230626
FRMD8,0.0004393556690345593
PRDX5,-0.37379138964770486
BCL2L12,-0.1952374715295757
IRF3,-0.12312306291184405
PRMT1,1.0384011946537393
RRAS,-0.11985370324133784
PRRG2,-0.025683780966775784
SCAF1,0.20550625817465307
PRR12,-0.11192055322250172
TSKS,-0.015892669009169393
FLRT1,-4.026100898165853e-05
ASL,-0.20633428629241007
SBDS,0.22958973160433227
CSN1S1,-2.2823024650070144e-06
STATH,0.00012609996319273018
HTN1,1.061021779308254e-06
STAT5A,1.3484055188396171
WNK4,0.0001549793518586468
BECN1,-0.0037291552253608806
PRKCG,-0.0003574223005238912
TRAP1,1.4391757640356215
GLIS2,-0.004707195290936245
NSRP1,0.1533102000908565
DNAJC8,-0.12999523273574298
AHDC1,-0.03458196973232619
IFI6,-0.7078969036694913
DACH2,-1.3473602962403828e-06
ZNF384,0.07229627600993671
EMG1,1.0657442005036815
UXT,-0.3287323049296711
CFP,-0.30108104586282464
ELK1,0.1847678048635888
TIMM17B,0.05426987728987953
PCNX4,0.07665022673792651
ATG14,-0.02252179138965843
KTN1,0.1525096694179271
SIX1,0.007779427146536604
RHOJ,1.6310854123781564e-05
DLGAP5,-0.7867009546030701
L3HYPDH,0.111810131008725
HSPA2,-0.043802762333577085
ZBTB1,-0.5122584747531411
TRMT5,0.33423882837283253
SGPP1,-0.2321070879470747
PLEKHG3,-1.2431908115627284
PZP,-3.479199991360239e-06
PRDM7,3.488487228042686e-05
RHOT1,0.09736202578324615
EVI2A,-0.731886928927284
OMG,-0.008733828722314256
DYNC2I1,-0.07217109987080206
AIF1L,0.08913960324500085
FAM78A,-0.5825592008335199
NUP214,0.09482756382182672
CTAG2,3.9618804453365086e-05
AVPR2,-0.00018239609713976184
SLC10A3,-0.27308382473081605
MAP2K2,-0.32384719921029914
HNRNPH2,-0.4481873646325992
ARMCX1,1.324231549245953e-06
TMEM35A,-1.042460623834003e-05
TIMM8A,0.6581662378176822
ZC4H2,-0.16077736931446635
CANX,0.14110481109715556
INTS11,0.17604963979904031
RGS13,0.0002632490380319323
IPPK,0.1007162323001739
ZNF484,-0.13606498008244294
OMD,1.6961458361293205e-05
FGD3,-1.1896529561895806
HIVEP3,1.6409162639451103
PPCS,0.0025388580908604075
EDN2,-0.00030763048350263044
BCL11B,-0.766171421419284
COX7C,-0.13210028564592224
TRAF2,0.27923706499073153
ABHD8,-0.09164377830484427
MASP1,-2.0926521729042146e-05
ATP13A4,-0.010996264837036147
PLAAT1,0.0011916611298104253
HELB,-0.7708557207944721
IL22,1.0140868593169465
TSPAN8,9.631417354543952e-06
BEST3,-1.0235680158979725e-05
RAB3IP,0.10537738787550621
PTPRB,-0.00026078929310824355
DYRK2,-0.25688935683716263
YEATS4,-0.1269091098246551
