gene,my_score,author_coef,coef_sem,coef_rank,known_regulators,known,highlight
CIR1,-0.10683209,-0.0069405756052691,0.0007535390931383,0.674477840040754,False,other,
CISD1,-0.28662366,-0.0173602005904022,0.0004026121468027,0.8922567498726439,False,other,
CIT,0.15558201,0.0123110347874443,0.0006552792234634,0.1362710137544574,False,other,
CITED2,0.00019003451,-0.0050111188468949,0.0004525612316167,0.6181864493122772,False,other,
CKAP2,-0.17079514,0.0144456981828072,0.001197585120213,0.1008660213958227,False,other,
CKAP2L,-0.013674071,-0.0218828905242414,0.0007134691278968,0.9386143657666836,False,other,
CKAP4,-0.27449173,0.0124427824619283,0.0004957040650584,0.1339786041772796,False,other,
CKLF-CMTM1,-0.35324225,0.0086342028525236,0.0006610863618398,0.2075904228222109,False,other,
CKS1B,-0.26617268,0.007435064532675,0.0007532532992924,0.2340804890473764,False,other,
CLASP2,0.054068707,-0.0127289679510772,0.0007122435643752,0.8209373408048904,False,other,
CLASRP,-0.1449618,-0.0284191218352415,0.0009347729620871,0.9750382068262864,False,other,
CLCC1,-0.9678552,-0.0005645684040909,0.000667104856568,0.4763117677024961,False,other,
CLDN5,0.31918815,-0.0017619800699426,0.00074384214574,0.5173204279164544,False,other,
CLDN7,-0.28858638,0.0242945950608251,0.0009950914232737,0.0196128374936321,False,other,
CLDND1,0.06910241,-0.0067907561712407,0.0009902390004208,0.6686194600101885,False,other,
CLDND2,0.009704679,0.0161881607442362,0.0011200644842185,0.0792154865002547,False,other,
CLEC4E,0.16073526,-0.0137437095080007,0.0006958660530527,0.8402954661232807,False,other,
CLEC7A,0.13443974,0.0060221758689478,0.0009750137289762,0.2745797249108507,False,other,
CLIP2,-0.22868279,-0.0046794461264574,0.000769005853567,0.6072338257768721,False,other,
CLIP4,-0.056847725,-0.0135567248625594,0.0005738424298899,0.8367294956698931,False,other,
CLN5,-0.07733535,0.009475405821262,0.0005497018720634,0.1877228731533367,False,other,
CLPB,0.08797646,-0.0014536964273238,0.0010291050763558,0.5071319409067754,False,other,
CLPX,0.09965247,0.0063193841635408,0.000879767346475,0.2636271013754457,False,other,
CLSTN1,0.30058968,-0.0115745902883605,0.0005557032453367,0.7954661232806928,False,other,
CLUH,-0.14355752,0.0084493524246184,0.0002664367785552,0.2121752419765664,False,other,
CMAS,0.010055428,-0.0063360618983668,0.000618790268891,0.6556291390728477,False,other,
CMC2,-0.005037017,-0.0049948562194874,0.0009315458165483,0.6179317371370352,False,other,
CMIP,-0.1653023,-0.0001957597150371,0.0005233045091037,0.4602649006622517,False,other,
CMTM7,-0.27360564,-0.0100395468305052,0.0005220870870766,0.7595517065715741,False,other,
CMTR1,0.041410893,-0.0107703989512586,0.0007333479798002,0.7758532857870606,False,other,
CMTR2,0.47481722,0.0152249459907853,0.0006391409111827,0.0909322465613856,False,other,
CNBP,0.32423115,0.0322346749465392,0.0008634226330589,0.0033112582781456,False,other,
CNEP1R1,-0.15584901,-0.0085310971792682,0.0006669234187937,0.7221090168110036,False,other,
CNIH4,-0.090743706,0.0189874078863454,0.0008128427410869,0.0486500254712175,False,other,
CNNM2,0.33652955,0.0024000466368453,0.0007757119357716,0.3813041263372389,False,other,
CNNM3,0.27272055,-0.0057939450412649,0.00074545112241,0.6406011207335711,False,other,
CNOT10,0.10569499,-0.0027252415355527,0.0011451374912631,0.5486500254712176,False,other,
CNOT11,-0.10614072,-0.0107083617740796,0.0015959259134772,0.7733061640346408,False,other,
CNOT2,-0.1271981,-0.0005033876282898,0.0007535378171242,0.4724910850738665,False,other,
CNOT4,0.18053508,0.0202037344909603,0.0010910367945313,0.0394803871625063,False,other,
CNOT6L,-0.46744162,0.0038374138594305,0.0008626593953103,0.336220071319409,False,other,
CNOT9,0.23345345,0.0193003229030621,0.000520672712416,0.0466123280692817,False,other,
CNP,-0.24562274,0.0047223185744638,0.0006233285879793,0.3102394294447274,False,other,
CNPY3,0.14084877,0.004746487409981,0.0005766611808946,0.3099847172694854,False,other,
CNTD1,0.11277332,-0.0076569966283604,0.0008356270332131,0.695109526235354,False,other,
CNTRL,-0.0531394,0.0166567936022994,0.0008292654925039,0.0733571064696892,False,other,
CNTROB,-0.18502888,-0.0045967952420684,0.000798360997031,0.6057055527254203,False,other,
COA3,0.1326517,-0.0126126366262539,0.000611586207097,0.8183902190524707,False,other,
COA5,0.04318871,-0.0053435135443376,0.0005616291117866,0.6276107997962302,False,other,
COA6,-0.21438736,-0.0137351522689808,0.00063547196615,0.8400407539480387,False,other,
COA7,0.29943907,0.0046903142416483,0.0005750241601111,0.3104941416199694,False,other,
COASY,-0.075824566,0.0102873301342802,0.0012985024893693,0.1752419765664798,False,other,
COG5,-0.6193559,-0.0128742679470086,0.0008447742711166,0.8245033112582781,False,other,
COG6,-0.9324398,-0.0078215086640413,0.0005885626033173,0.6999490575649516,False,other,
COIL,0.038398907,-0.0176384033973553,0.0011823621488196,0.8963321446765156,False,other,
COL1A1,-0.34400642,0.0153615226864291,0.0007236933443126,0.0878757004584819,False,other,
COL4A1,0.19644514,0.0086863541974309,0.0009320661178501,0.2070809984717269,False,other,
COL5A1,-0.13403456,-0.0016710866559909,0.0009733846333222,0.5150280183392766,False,other,
COL6A1,0.08614879,0.0026379870120167,0.0009748282939886,0.3713703515028018,False,other,
COLGALT1,-0.07218024,0.0024336186016702,0.0008405966430279,0.380030565461029,False,other,
COMMD1,0.22334279,-0.0014296579434703,0.0006705363683647,0.5061130922058075,False,other,
COMMD10,0.2643696,0.0260239246558341,0.0011005072362718,0.0124808965868568,False,other,
COMMD2,0.101664826,0.0186648186559038,0.0008599103150356,0.0509424350483953,False,other,
COMMD4,-0.19306326,0.0204966892262098,0.0011987898636748,0.0369332654100866,False,other,
COMMD5,-0.3034287,-0.0233909459811807,0.0007445544605503,0.9505858380030564,False,other,
COMMD7,0.004954912,0.0034926665894658,0.0008269767532006,0.3453897096281202,False,other,
COMMD8,-0.10882337,0.0013887588546228,0.0010313495335784,0.4118695873662761,False,other,
COMMD9,0.0065132193,-0.0021482896057942,0.0007152831344488,0.5310748853795212,False,other,
COP1,-0.43596765,-0.0144736751705391,0.00062951192919,0.8560876209882833,False,other,
COPRS,-0.45730066,0.0116345002870859,0.0006260871052307,0.1505348955680081,False,other,
COPS8,0.05635056,0.0010382719689311,0.000551687785557,0.4261334691798268,False,other,
COPS9,-0.37827748,0.0014799313028117,0.0009353918948174,0.4103413143148242,False,other,
COQ10B,-0.48414704,-0.022899109748002,0.000782599353921,0.9475292919001528,False,other,
COQ2,-0.299725,-0.0208668899592942,0.0008486759498899,0.9307182883341824,False,other,
COQ3,0.084401324,0.0016838053675881,0.0009291181667893,0.401426388181355,False,other,
COQ4,0.11072028,-0.0008972889353243,0.0006486904185168,0.4877738155883851,False,other,
COQ5,0.13819967,-0.0024693440892811,0.0005299416482308,0.5407539480387162,False,other,
COQ6,0.086808115,-0.00448623903102,0.0006293958962087,0.6023942944472745,False,other,
CORO7,0.020973772,2.665080241092585e-05,0.0005131774763462,0.4536423841059602,False,other,
COX10,0.25619304,0.005300861596301,0.000629960425809,0.293683138053999,False,other,
COX11,0.25679225,0.0044141403289914,0.0008203887910906,0.3178807947019867,False,other,
COX14,-0.191005,0.0036136342938384,0.0007753972715155,0.3428425878757004,False,other,
COX15,0.55585885,-0.0015386903001127,0.0004186457898475,0.5099337748344371,False,other,
COX16,0.07316077,-0.0064928367197159,0.0007500407361032,0.6607233825776873,False,other,
COX17,0.17776881,-0.0107219651362914,0.0007845372163559,0.7738155883851248,False,other,
COX18,0.1083677,0.0058577770480888,0.0005729747267269,0.2799286805909322,False,other,
COX19,0.28216773,-0.0010357246069385,0.0005054858828312,0.4933774834437086,False,other,
COX20,0.044810604,0.0022570590179886,0.00082961580275,0.3861436576668364,False,other,
COX4I1,0.27363887,-0.0005088173319535,0.0006925404578256,0.4732552215995924,False,other,
COX5A,0.18620282,0.0003944183938724,0.0006842296027706,0.4414161996943453,False,other,
COX5B,-0.07538456,-0.0017631075058932,0.0007003011657035,0.5175751400916964,False,other,
COX6B1,0.32591182,0.0095394092499967,0.0005664074983343,0.1864493122771268,False,other,
COX6C,0.34380594,0.00536256129051,0.000706257311693,0.2913907284768212,False,other,
COX7B,-0.09688444,-0.0107477794481739,0.0005949478719418,0.7748344370860927,False,other,
COX7C,-0.07411212,0.0017819598455312,0.000631043313551,0.3988792664289353,False,other,
CPEB3,-0.052481227,-0.0081211976210349,0.0007722229113157,0.7093734080489047,False,other,
CPLANE2,-0.045461394,0.0027644377337013,0.0006410024880771,0.3683138053998981,False,other,
CPNE1,-0.10334185,-0.0274491076563874,0.0007364842491306,0.9722363728986244,False,other,
CPOX,0.21212526,0.0012434712788102,0.0007513833772868,0.4169638308711156,False,other,
CPSF6,0.47057915,-0.0109617438419936,0.0010057888322383,0.7806928171166582,False,other,
CPTP,0.16065276,0.0064253764969883,0.0006795557852309,0.260570555272542,False,other,
CREB1,0.121036954,0.0093206238168925,0.0012986724700861,0.1900152827305145,False,other,
CREBBP,-1.3318168,-0.0302215169690234,0.0010546840924945,0.9806418746816098,False,other,
CRIPT,-0.5517761,-0.0098042280159045,0.0009246604645871,0.7542027508914926,False,other,
CRKL,0.24674976,-0.0032967403864325,0.0007898672099848,0.5682628629648497,False,other,
CRLF3,-0.18355261,-0.0058346357994927,0.0008740928317207,0.6416199694345389,False,other,
CRLS1,-0.10061417,0.0257729887671526,0.0007805951041355,0.0140091696383087,False,other,
CROT,-0.32571727,0.0140284915587708,0.0006833159688225,0.1062149770759042,False,other,
CRTAP,-0.6722623,-0.0002948761631456,0.0004389132871773,0.4645950076413652,False,other,
CRTC2,0.017450988,-0.0018134252247448,0.0006575399370438,0.5206316861946001,False,other,
CRY1,0.24692449,0.0010897322022164,0.0007570597631559,0.423586347427407,False,other,
CRYZL1,-0.9844912,0.007796601764665,0.0010659337905904,0.2261844116148751,False,other,
CS,-0.1719335,0.0070550210641013,0.0008670621765383,0.2447784004075394,False,other,
CSAD,0.06646424,0.011658792410508,0.0008754915624934,0.1500254712175242,False,other,
CSDE1,0.102801695,-0.0273823389784546,0.0011483438918825,0.9719816607233824,False,other,
CSF2,-0.14740661,0.0055288056403906,0.0011104728498394,0.2873153336729496,False,other,
CSGALNACT1,-0.005399363,0.0024744243273413,0.001198624755541,0.3774834437086092,False,other,
CSH1,-0.6861582,0.0067426584218518,0.0004951458673368,0.2519103413143148,False,other,
CSK,-0.13300729,-0.0022259965545014,0.0009994463820066,0.5326031584309731,False,other,
CSNK1D,-0.04399032,0.009811552431476,0.0011711638746978,0.1818644931227712,False,other,
CSNK1G3,0.17422435,0.0153446666270212,0.000705795295291,0.0883851248089658,False,other,
CSNK2A1,0.25874987,0.0269054412671456,0.0011018531918678,0.010697911360163,False,other,
CSNK2A2,-0.032330327,-0.0198451611739116,0.0010272034208628,0.9195109526235354,False,other,
CSTB,0.15661195,-0.0055249694501893,0.0006053800848046,0.6329597554763118,False,other,
CSTF2,-0.11823571,0.000103214108372,0.0006303909990603,0.4508405501782985,False,other,
CTBP1,-0.5419247,-0.0159147791006339,0.0011802416167807,0.8754457463066735,False,other,
CTBP2,-0.27524054,-0.0074801601647355,0.0006926130777317,0.6897605705552725,False,other,
CTCF,0.094619274,0.0166376431135786,0.0007279426719747,0.0738665308201732,False,other,
CTDNEP1,0.09020297,-0.0128022064850855,0.0006792264033526,0.8234844625573102,False,other,
CTDSP2,-0.099010855,-0.0092883237009233,0.0008166751735931,0.7419765664798778,False,other,
CTDSPL,-0.06467557,-0.0216484624226018,0.0014030182145832,0.9368313805399898,False,other,
CTDSPL2,0.31012884,-0.0093886631759939,0.000948328299818,0.7450331125827815,False,other,
CTH,0.3909414,-0.0036940586540107,0.0007610100774744,0.5779419256240448,False,other,
CTNNAL1,-0.08524996,-0.0147421409435375,0.0010327025048386,0.8606724401426388,False,other,
CTNNB1,0.25710648,-0.0013270628160951,0.0007118413710424,0.5017829852266938,False,other,
CTNNBL1,-0.006756246,0.0005938597633348,0.0009792895266485,0.4375955170657157,False,other,
CTNS,0.09958133,-0.0107217587447293,0.0004901625555929,0.7735608762098828,False,other,
CTPS1,0.22934723,-0.0152012672847175,0.0006462574201153,0.8662761079979623,False,other,
CTSF,-0.15516362,0.0049648165972722,0.0006498965534322,0.303616912888436,False,other,
CTSK,-0.06971263,-0.0068675835408441,0.001013989240382,0.6719307182883342,False,other,
CTSO,-0.35049987,-0.0081546980796046,0.0008720170955964,0.7103922567498726,False,other,
CTSZ,0.013976088,-0.0132385061471748,0.0010059869353836,0.8311258278145696,False,other,
CTTN,0.2734151,0.0122650365003685,0.0004768728701662,0.1377992868059093,False,other,
CTU1,0.30485255,-0.0020522019067071,0.0013303978897371,0.5290371879775854,False,other,
CTU2,0.44008473,0.00157639511273,0.0010386845183131,0.4055017829852267,False,other,
CUEDC2,-0.49207056,-0.0071381393520848,0.0004745343772573,0.6811003565970454,False,other,
CUL3,0.018816859,0.0068166596518326,0.0011347340700931,0.2503820682628629,False,other,
CUL4A,-0.13720472,0.0108495117917456,0.0006585532818418,0.1640346408558329,False,other,
CUL4B,0.35074496,-0.0009879192623561,0.00055827179341,0.4923586347427407,False,other,
CUL5,0.34741807,-0.0011618364272517,0.0004409427204378,0.4966887417218543,False,other,
CUL9,-0.031483453,-0.008502393909758,0.0007932958815823,0.7218543046357616,False,other,
CUX1,-0.3686367,0.0013402740311757,0.0010094382880606,0.4139072847682119,False,other,
CWC27,0.3469273,-0.0007129421935457,0.0008839593826678,0.4819154355578197,False,other,
CXXC1,-0.19507197,-0.0279414868548091,0.0011883120333932,0.9732552215995924,False,other,
CYB561D2,-0.41912678,-0.0191271220246589,0.0009113274670285,0.911869587366276,False,other,
CYB5D1,-0.38321447,0.0146908051935569,0.0006478082406267,0.097809475292919,False,other,
CYB5D2,-0.37769425,-0.0060397914762611,0.0005029237186345,0.6469689251146205,False,other,
CYB5R4,-0.4792368,0.0072949376244795,0.0010616391289828,0.23841059602649,False,other,
CYB5RL,-0.16956732,0.001230525589632,0.0007371742093866,0.4177279673968416,False,other,
CYC1,0.3261346,-0.0058438542945947,0.0008014474032046,0.6421293937850229,False,other,
CYCS,-0.0049676895,-0.0071745873190953,0.0007727437881498,0.6816097809475293,False,other,
CYLD,-0.38786122,0.0027971617908862,0.0007185113342401,0.3675496688741722,False,other,
CYP2U1,0.14818157,0.0061500969062367,0.000613781812985,0.271013754457463,False,other,
CYP4V2,0.084729,0.0002229424850345,0.0005302137008084,0.445491594498217,False,other,
CYREN,-0.052822314,-0.0068098799345683,0.0005024844304778,0.6693835965359144,False,other,
CYTH3,0.09217178,-0.0036671059029084,0.0005883886757611,0.5771777890983188,False,other,
CYTH4,0.19597545,-0.0042753675677507,0.0007079512010339,0.5942435048395314,False,other,
DAD1,-0.73491096,-0.0183078279633211,0.0006739597554509,0.9026999490575648,False,other,
DAGLA,0.08870956,0.0144589182164436,0.0008796088630513,0.1006113092205807,False,other,
DAP,0.3037061,-0.0017275685681699,0.0007044054994975,0.5168110035659704,False,other,
DAPK1,-0.29577023,-0.0157455452769213,0.0009222061323371,0.8726439123790117,False,other,
DAPK2,-0.17387533,-0.0082701492202365,0.0008229175814339,0.7142129393785023,False,other,
DAXX,-0.062730454,0.0113688236137405,0.000783867510183,0.1543555781966378,False,other,
DAZAP1,0.028088745,-0.0200432193131945,0.0007745552216032,0.9215486500254711,False,other,
DBF4,-0.01370823,-0.0092793173731129,0.0006899012326689,0.7414671421293938,False,other,
DBP,0.18168736,-0.0032414867831134,0.0004830777054506,0.5672440142638818,False,other,
DCAF10,-0.19420198,-0.0002062499432611,0.0006738339590246,0.4605196128374936,False,other,
DCAF11,-0.62254375,0.0012422579813507,0.0007957420057876,0.4174732552215996,False,other,
DCAF16,-0.32752502,0.0071849764914519,0.0008851394586483,0.2407030056036678,False,other,
DCAF4,-0.10926974,0.0016312668079335,0.0003737776185485,0.4039735099337748,False,other,
DCAF5,-0.44866073,-0.0210327242573731,0.0008074842583497,0.9314824248599084,False,other,
DCAF6,-0.56482196,0.0006392052306168,0.000807115457871,0.4365766683647478,False,other,
DCAF7,-0.19887649,0.0139318966672829,0.0004854370116172,0.10825267447784,False,other,
DCAKD,-1.0871574,0.0074939724836521,0.0011918442671026,0.2328069281711665,False,other,
DCK,-0.041091792,-0.0117318225453234,0.000529135555402,0.7985226693835965,False,other,
DCLRE1A,0.46053752,-0.0054540282220412,0.0006919634746207,0.630412633723892,False,other,
DCP1A,0.39087397,-0.0176339224469799,0.0008806274486638,0.8960774325012736,False,other,
DCP2,0.29670563,0.0043641194842072,0.0008033457898943,0.3199184921039226,False,other,
DCPS,0.04801882,-0.0159086680603568,0.0009901241277587,0.8751910341314315,False,other,
DCTPP1,0.21691075,-0.0120594471197852,0.0006843312036459,0.804381049414162,False,other,
DCUN1D1,-0.19080016,-0.0125183315906749,0.0008587052501762,0.8160978094752929,False,other,
DCUN1D2,-0.30801934,-0.0151909551604798,0.0009158561142182,0.8660213958227203,False,other,
DCUN1D3,-0.27761418,-0.0101357670746416,0.0009096701059984,0.760825267447784,False,other,
DDA1,0.27797222,-0.0032339432285636,0.0008782320119902,0.5662251655629139,False,other,
DDB2,0.01647636,-0.0034783079598015,0.0007895262111366,0.5715741212429954,False,other,
DDI2,0.03654155,0.0258899443904699,0.0010996899133275,0.0132450331125827,False,other,
DDIT4,0.07130933,-0.0060195420230131,0.0008699099565965,0.6467142129393785,False,other,
DDR1,0.04919037,0.0104896625792819,0.0007693650175567,0.1696383087111564,False,other,
DDRGK1,0.42330623,-0.0047899137344983,0.0009195286787599,0.6110545084055018,False,other,
DDTL,0.030199213,-0.004748563014996,0.000774714317186,0.6095262353540499,False,other,
DDX1,0.034966946,0.0042120691615828,0.0004596121912335,0.3242485990830361,False,other,
DDX17,0.12565555,-0.0128988805723189,0.0009039283531304,0.8250127356087621,False,other,
DDX31,-0.18831441,-0.0225215400783371,0.0009436395922262,0.9444727457972492,False,other,
DDX39A,-0.021842103,-0.0003552862183468,0.0007902001142638,0.4679062659195109,False,other,
DDX39B,0.058235455,-0.002049393516328,0.0010751046751009,0.5287824758023434,False,other,
DDX42,-0.28969032,-0.0165071266015228,0.0006394081483183,0.8833418237391747,False,other,
DDX5,0.061092444,0.0092287221482029,0.0007809421375232,0.1912888436067244,False,other,
DDX6,-0.20167388,-0.0005048682084072,0.001378833062973,0.4727457972491085,False,other,
DDX60L,-0.7791106,-0.0041138971590342,0.0008397308717868,0.5901681100356597,False,other,
DEAF1,-0.23867977,-0.0104990056109157,0.0007997894320393,0.7689760570555273,False,other,
DECR1,-0.10223457,-0.0037330202502705,0.0004538598503299,0.5784513499745287,False,other,
DEDD2,-0.13435078,-0.0058887120182814,0.0007273419758158,0.6434029546612328,False,other,
DEF6,-0.6583949,0.0104509176213981,0.0007439526052634,0.1706571574121243,False,other,
DEF8,-0.21791863,-0.0067309228995974,0.0008963831179261,0.6665817626082526,False,other,
DEFA6,-0.9016519,0.0061947695374436,0.0004848365638274,0.2692307692307692,False,other,
DEFB131B,0.19955224,0.0136510656503561,0.0006434783626903,0.1133469179826795,False,other,
DEGS1,0.1166844,-0.0232034364234238,0.0007581310891362,0.9498217014773306,False,other,
DEK,0.24458095,-0.0031319483078055,0.0008603291402268,0.5611309220580744,False,other,
DENND1A,-0.059295632,0.0027520878213946,0.0011900902155116,0.369332654100866,False,other,
DENND1B,-0.33289587,-0.0029503584031107,0.0004909860944576,0.5555272542027508,False,other,
DENND2D,-0.14672467,-0.0048784500138721,0.0006938438719198,0.6136016301579216,False,other,
DENND3,-0.045962043,-0.0243601324348415,0.0008665343397083,0.95618950585838,False,other,
DENR,-1.1228849,-0.0127364375684441,0.001168440081421,0.8214467651553744,False,other,
DEPDC5,-0.08316544,-0.016466943389436,0.0008128104425398,0.8818135506877228,False,other,
DESI1,-0.16079529,-0.0038965700325006,0.0007592950611499,0.5817626082526745,False,other,
DET1,-0.34814852,0.000452217477501,0.0008546094705393,0.4409067753438614,False,other,
DGKH,-0.059786946,-0.0030201515295596,0.001013992624296,0.5575649516046867,False,other,
DGKZ,0.3595041,0.0100633465368603,0.0007744115484581,0.1777890983188996,False,brake,
DHODH,0.23884003,0.0020152952486268,0.0005952017079347,0.3940397350993377,False,other,
DHPS,0.37943232,0.0058944364655627,0.0006998810126058,0.2791645440652063,False,other,
DHRS1,0.10571253,0.0010578555943155,0.0005980125231509,0.4248599083036169,False,other,
DHRS4L2,0.31186146,0.0098180596890823,0.0006505444519241,0.1813550687722873,False,other,
DHRS7,0.476075,0.0133721845845645,0.0007167011901544,0.1176770249617931,False,other,
DHX30,-0.1711773,0.0110297536197457,0.0008098821124752,0.1602139582272032,False,other,
DHX34,0.0018433407,-0.0054537875232202,0.0007728563363393,0.63015792154865,False,other,
DHX35,0.123302445,-0.0150928016055122,0.000858139803722,0.8655119714722364,False,other,
DHX36,-0.19370008,-0.0088158093430814,0.0010129734297197,0.7287315333672949,False,other,
DHX40,0.30202326,0.0170856237537427,0.0007104275610381,0.0667345899133978,False,other,
DHX57,0.031510327,-0.000617934895109,0.0006025144066345,0.477840040753948,False,other,
DHX9,-0.079217345,-0.0229816238604558,0.000808451052653,0.9480387162506368,False,other,
DIAPH1,-0.29832485,-0.011253726442715,0.0008241350790488,0.7868059093224656,False,other,
DIS3,0.48355103,-0.0111520627458038,0.0006504381983696,0.7847682119205298,False,other,
DIS3L,-0.33534202,-0.0192803628162837,0.0007023010409604,0.914161996943454,False,other,
DIS3L2,-0.72673607,0.0029094298704939,0.0010907903582157,0.3650025471217524,False,other,
DLAT,0.05299513,0.0107406168586364,0.0008371723710491,0.1655629139072847,False,other,
DLD,-0.20496441,0.0012156421257835,0.0011112143584724,0.4187468160978094,False,other,
DLG3,0.2469859,-0.0125975611382375,0.0006937228588503,0.8178807947019867,False,other,
DLG4,-0.18324733,-0.0081797553009438,0.0007214076153077,0.7116658176260825,False,other,
DLX1,-0.366538,0.0212659498314438,0.0006840693914809,0.031584309730005,False,other,
DLX2,0.24430743,-0.0175107690236192,0.0007280347405355,0.8935303107488538,False,other,
DLX4,0.02802213,-0.0242344244315006,0.0008220925915893,0.95491594498217,False,other,
DLX5,-0.058505397,0.0057852424078831,0.000720472330192,0.281966377992868,False,other,
DMAC1,-0.12583691,0.0151724298339603,0.0007945125821363,0.0922058074375955,False,other,
DMAC2,-0.0071703875,-0.0024426937658397,0.0006088591009074,0.5399898115129903,False,other,
DMD,0.15311554,-0.0148199791768943,0.0008800616679944,0.8619460010188487,False,other,
DMGDH,0.35424018,-0.0009214766449149,0.0008416723378993,0.489302088639837,False,other,
DMRTA2,0.08315433,0.0063945850417513,0.0008678902585461,0.2615894039735099,False,other,
DMRTC2,0.06028831,0.014607530513285,0.0004226564509711,0.0985736118186449,False,other,
DMWD,-0.022177987,-0.0016550778431845,0.0006238353464998,0.5140091696383087,False,other,
DMXL1,0.09633901,0.0126276730463209,0.0010117461506567,0.129903209373408,False,other,
DNAAF2,0.055599786,0.0035124106194359,0.0008482879980579,0.3446255731023943,False,other,
DNAAF5,0.20182343,0.0050505998500783,0.0006726194060508,0.3008150789607743,False,other,
DNAH3,-0.5098536,0.0051216705428021,0.0008377973928206,0.2985226693835965,False,other,
DNAJA3,0.18779747,0.0073622994316714,0.0008601163476459,0.2366276107997962,False,other,
DNAJB11,-0.37861425,-0.0019290169021324,0.0008451014956476,0.5249617931737137,False,other,
DNAJB9,0.18367994,0.0235694532734377,0.0006865700360765,0.021650534895568,False,other,
DNAJC16,0.10351812,6.12717760298273e-05,0.0007183124933712,0.4523688232297503,False,other,
DNAJC2,0.40360343,0.0207549151923336,0.0010050910348931,0.0351502801833927,False,other,
DNAJC21,0.08800265,-0.0097581085725431,0.0007957478679818,0.7526744778400407,False,other,
DNAJC24,-0.06271607,-0.0157649963497174,0.0010880334837372,0.8731533367294957,False,other,
DNAJC3,-0.45100164,-0.0036550561238572,0.0009780549251266,0.5761589403973509,False,other,
DNAJC30,0.16120124,0.001862929710663,0.0006990234820717,0.3973509933774834,False,other,
DNAJC4,-0.06416451,-0.0111778082158206,0.0005708033810007,0.7852776362710138,False,other,
DNAJC8,-0.8855176,-0.0205505670559468,0.0006990754219562,0.9276617422312786,False,other,
DNMT3A,-0.009861007,-0.0048538253389422,0.0004697145538494,0.6128374936321956,False,other,
DNTTIP1,-0.4069149,-0.0312707324626559,0.0014686700915566,0.9839531329597556,False,other,
DOCK2,-0.48985857,0.0115660833491472,0.0007077843195159,0.151299032093734,False,other,
DOHH,0.5686097,-0.0017648198820989,0.0007166944059349,0.5178298522669383,False,other,
DOLK,-0.09191711,0.0044720024170104,0.000855512579831,0.3163525216505349,False,other,
DOLPP1,-1.5890892,-0.011044099529986,0.000495904661212,0.7819663779928681,False,other,
DOP1A,-0.082958296,-0.0084661719988842,0.001318884756474,0.7198166072338258,False,other,
DOP1B,-0.104409456,0.0104883297253998,0.0006867143565787,0.1698930208863983,False,other,
DOT1L,-0.28767204,-0.0086660359190645,0.0009143836816193,0.7238920020376974,False,other,
DPF1,-0.38133585,-0.005696804871766,0.0006856219415154,0.6383087111563933,False,other,
DPF2,0.1246532,-0.0127564892489203,0.0007475920934632,0.8222109016811003,False,other,
DPH1,0.33664915,0.0103114800110952,0.0009310882783012,0.1744778400407539,False,other,
DPH2,0.07622272,-0.0060929485531955,0.000775091183055,0.6487519103413143,False,other,
DPH5,0.028334469,0.0065293275645101,0.0011404024952854,0.2570045848191543,False,other,
DPH6,0.1771226,-0.0017649656548067,0.0008856212730596,0.5180845644421803,False,other,
DPH7,0.0047094095,-0.0088507676678495,0.0006691732749891,0.7300050942435048,False,other,
DPM1,0.26861042,-0.0026374826018126,0.001109148868504,0.5450840550178299,False,other,
DPM2,0.22021069,0.0211305331384769,0.001047974532712,0.0328578706062149,False,other,
DPY19L1,-0.0918521,0.0046175267441338,0.000578189679063,0.3122771268466632,False,other,
DPY19L3,-0.059209965,0.00313609545599,0.000541954156947,0.358125318390219,False,other,
DPY19L4,-0.12076561,-0.0077540036978164,0.0009779516229682,0.6986754966887417,False,other,
DR1,-0.13364004,-0.0082569954439251,0.0010832445199906,0.7137035150280183,False,other,
DRAM1,0.25318286,-0.0098800003262925,0.0008493331017422,0.7562404482934284,False,other,
DRAM2,0.05551967,0.013787183479198,0.0007234659773909,0.1107997962302598,False,other,
DRAP1,-0.60126865,-0.0019057767978484,0.0009764566071733,0.5236882322975038,False,other,
DSCC1,0.18519428,-0.0159746398737884,0.0011243115934979,0.8764645950076414,False,other,
DSE,0.051791586,-0.001695008562662,0.0007458847204001,0.5160468670402445,False,other,
DSEL,-0.12659693,-0.0138721097200882,0.0008747898656906,0.8428425878757004,False,other,
DTNB,-0.11662413,0.0029089441950791,0.000705866149356,0.3652572592969944,False,other,
DTWD1,0.0064410605,0.0155776494998598,0.0006086563130992,0.086856851757514,False,other,
DTX4,-0.86781794,-0.0058602640480808,0.000676443195602,0.6428935303107488,False,other,
DUSP12,0.26513946,0.0173629887857188,0.0005871065819489,0.0634233316352521,False,other,
DUSP2,0.46715748,-0.0187600682217482,0.0006045269686403,0.9077941925624043,False,other,
DUSP23,-0.2922981,-0.0039714113675766,0.0006829703994546,0.5848191543555782,False,other,
DUSP4,0.2156724,0.0055263367009877,0.0009844077386074,0.2875700458481915,False,other,
DVL1,-0.11176709,-0.0205856801128558,0.0007439596208651,0.9284258787570046,False,other,
DYNC2H1,0.20886669,-0.0076719802652162,0.0006443933702363,0.6966377992868059,False,other,
DYNLL1,0.29012355,0.0025946400752631,0.0004383085071216,0.3731533367294957,False,other,
DYNLL2,-0.23158967,0.0021237025768812,0.0005072025015004,0.390728476821192,False,other,
